0.24642,0.43458
0.73299,0.53761
0.76616,0.24863
0.19114,0.74200
0.32123,0.72721
0.24162,0.58211
0.38433,0.52468
0.90384,0.70769
0.08242,0.53233
0.69992,0.35960
0.65631,0.85947
0.45312,0.92273
0.61903,0.15877
0.47880,0.03620
0.82443,0.49707
0.45153,0.32322
0.38398,0.60450
0.47497,0.40047
0.45104,0.37534
0.33792,0.69537
0.28058,0.08128
0.11047,0.64044
0.67036,0.90159
0.39424,0.61116
0.51852,0.03399
0.99459,0.28384
0.72454,0.99738
0.03451,0.73132
0.74671,0.65198
0.52293,0.20458
0.72619,0.53417
0.51853,0.97313
0.06221,0.66134
0.22146,0.22938
0.71805,0.12497
0.63332,0.53839
0.09277,0.87899
0.27327,0.78037
0.07112,0.48934
0.77102,0.79187
0.04945,0.12403
0.98758,0.35629
0.45688,0.34795
0.56534,0.16345
0.80793,0.37954
0.51021,0.41124
0.79032,0.82532
0.22300,0.12671
0.17488,0.93208
0.80318,0.90198
0.51145,0.93880
0.01719,0.57831
0.23854,0.20769
0.86457,0.49708
0.37820,0.80689
0.81784,0.68780
0.70906,0.81633
0.09511,0.68482
0.42056,0.33157
0.11107,0.78974
0.02960,0.82317
0.14929,0.45305
0.46688,0.03873
0.76925,0.43106
0.86992,0.43458
0.78399,0.38309
0.80738,0.09098
0.99639,0.87516
0.65306,0.35428
0.48661,0.52777
0.58354,0.28589
0.73829,0.98399
0.41163,0.77467
0.28560,0.40816
0.52520,0.72172
0.23696,0.62397
0.60710,0.94616
0.92128,0.81508
0.98603,0.81667
0.87385,0.48758
0.04621,0.25228
0.24039,0.25870
0.06326,0.07889
0.29648,0.64208
0.12468,0.97354
0.99024,0.59890
0.43427,0.80207
0.36570,0.19459
0.04196,0.84678
0.88993,0.31702
0.70940,0.10848
0.25262,0.10620
0.25421,0.56850
0.93041,0.00246
0.95409,0.86638
0.46956,0.24320
0.98038,0.43519
0.30131,0.45147
0.56649,0.39532
0.25114,0.64433
0.67835,0.87463
0.03219,0.88301
0.20058,0.80486
0.65354,0.02009
0.50662,0.21235
0.97157,0.95526
0.03866,0.07287
0.25529,0.24594
0.94344,0.21796
0.50534,0.40334
0.34451,0.19466
0.73646,0.36314
0.88803,0.06183
0.64633,0.36185
0.61737,0.07526
0.49046,0.54753
0.42073,0.05271
0.16491,0.66758
0.44915,0.92775
0.87969,0.00529
0.14882,0.80748
0.50446,0.56641
0.37086,0.47978
0.63594,0.20132
0.12969,0.30763
0.68271,0.27632
0.35680,0.04265
